hit,hit_length,query,query_length,evalue,score,alignment_start,alignment_end,aln_length,uvig,host_taxonomy,virus_taxonomy,virus_completeness,virus_quality
IMGVR_UViG_3300007235_000713|3300007235|Ga0075184_106653921,701,ORF6.faa,1255,1.5e-10,53.3,128,301,173,IMGVR_UViG_3300007235_000713,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300006441_000001|3300006441|Ga0100177_1000451,603,ORF6.faa,1255,1.6e-10,53.2,179,322,143,IMGVR_UViG_3300006441_000001,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300006441_000001|3300006441|Ga0100177_1000451,603,ORF6.faa,1255,1.6e-10,53.2,135,298,163,IMGVR_UViG_3300006441_000001,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300037528_000330|3300037528|Ga0334897_000593_26658_27314,218,ORF6.faa,1255,1.6e-10,53.2,178,292,114,IMGVR_UViG_3300037528_000330,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,54.11,Genome fragment
IMGVR_UViG_3300048882_001130|3300048882|Ga0496663_000122_17854_19170,438,ORF6.faa,1255,1.7e-10,53.1,148,332,184,IMGVR_UViG_3300048882_001130,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,6.8,Genome fragment
IMGVR_UViG_3300048882_001130|3300048882|Ga0496663_000122_17854_19170,438,ORF6.faa,1255,1.7e-10,53.1,144,336,192,IMGVR_UViG_3300048882_001130,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,6.8,Genome fragment
IMGVR_UViG_3300017564_000017|3300017564|Ga0187346_10000034,333,ORF6.faa,1255,1.7e-10,53.1,133,373,240,IMGVR_UViG_3300017564_000017,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,45.83,Genome fragment
IMGVR_UViG_3300025880_003849|3300025880|Ga0209534_1000513813,385,ORF6.faa,1255,1.7e-10,53.1,148,404,256,IMGVR_UViG_3300025880_003849,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300032829_000448|3300032829|Ga0335070_100545794,223,ORF6.faa,1255,1.8e-10,53,159,293,134,IMGVR_UViG_3300032829_000448,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300033144_004650|3300033144|Ga0366838_100035390,361,ORF6.faa,1255,1.9e-10,53,120,368,248,IMGVR_UViG_3300033144_004650,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Algavirales;;;,22.89,Genome fragment
IMGVR_UViG_3300033153_002868|3300033153|Ga0366824_100348440,361,ORF6.faa,1255,1.9e-10,53,120,368,248,IMGVR_UViG_3300033153_002868,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Algavirales;f__Phycodnaviridae;;,5.65,Genome fragment
IMGVR_UViG_3300033388_004299|3300033388|Ga0370355_10055257,361,ORF6.faa,1255,1.9e-10,53,120,368,248,IMGVR_UViG_3300033388_004299,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Algavirales;;;,0.92,Genome fragment
IMGVR_UViG_3300006456_000003|3300006456|Ga0100067_1001158,601,ORF6.faa,1255,1.9e-10,52.9,178,325,147,IMGVR_UViG_3300006456_000003,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300006456_000003|3300006456|Ga0100067_1001158,601,ORF6.faa,1255,1.9e-10,52.9,135,298,163,IMGVR_UViG_3300006456_000003,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300008593_000001|3300008593|Ga0111084_10002245,601,ORF6.faa,1255,1.9e-10,52.9,178,325,147,IMGVR_UViG_3300008593_000001,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300008593_000001|3300008593|Ga0111084_10002245,601,ORF6.faa,1255,1.9e-10,52.9,135,298,163,IMGVR_UViG_3300008593_000001,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300010232_000468|3300010232|Ga0136447_10042199,662,ORF6.faa,1255,2.1e-10,52.8,129,388,259,IMGVR_UViG_3300010232_000468,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300035682_000070|3300035682|Ga0335046_0000275_17517_22559,1680,ORF6.faa,1255,2.1e-10,52.8,143,299,156,IMGVR_UViG_3300035682_000070,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,11.72,Genome fragment
IMGVR_UViG_3300035682_000070|3300035682|Ga0335046_0000275_17517_22559,1680,ORF6.faa,1255,2.1e-10,52.8,222,389,167,IMGVR_UViG_3300035682_000070,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,11.72,Genome fragment
IMGVR_UViG_3300050014_001182|3300050014|Ga0494704_011362_5437_5889,150,ORF6.faa,1255,2.1e-10,52.8,138,259,121,IMGVR_UViG_3300050014_001182,;;;;;;,r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;,,Unsure
IMGVR_UViG_3300019458_000519|3300019458|Ga0187892_10000084211,319,ORF6.faa,1255,2.3e-10,52.7,186,330,144,IMGVR_UViG_3300019458_000519,;;;;;;,r__Varidnaviria;k__Bamfordvirae;;;;;;,56.29,Genome fragment
IMGVR_UViG_3300019458_000519|3300019458|Ga0187892_10000084211,319,ORF6.faa,1255,2.3e-10,52.7,214,318,104,IMGVR_UViG_3300019458_000519,;;;;;;,r__Varidnaviria;k__Bamfordvirae;;;;;;,56.29,Genome fragment
IMGVR_UViG_3300018928_000029|3300018928|Ga0193260_100002611,786,ORF6.faa,1255,2.5e-10,52.6,263,315,52,IMGVR_UViG_3300018928_000029,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300018928_000029|3300018928|Ga0193260_100002611,786,ORF6.faa,1255,2.5e-10,52.6,225,327,102,IMGVR_UViG_3300018928_000029,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300022933_000537|3300022933|Ga0233427_100069952,343,ORF6.faa,1255,2.6e-10,52.5,165,368,203,IMGVR_UViG_3300022933_000537,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,6.58,Genome fragment
IMGVR_UViG_3300002144_000884|3300002144|M2t2BS2_103855047,450,ORF6.faa,1255,2.6e-10,52.5,134,370,236,IMGVR_UViG_3300002144_000884,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,2.06,Genome fragment
IMGVR_UViG_3300027759_003000|3300027759|Ga0209296_100049411,1066,ORF6.faa,1255,2.7e-10,52.4,144,250,106,IMGVR_UViG_3300027759_003000,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,8.15,Genome fragment
IMGVR_UViG_3300027759_003000|3300027759|Ga0209296_100049411,1066,ORF6.faa,1255,2.7e-10,52.4,98,386,288,IMGVR_UViG_3300027759_003000,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,8.15,Genome fragment
IMGVR_UViG_3300027759_003000|3300027759|Ga0209296_100049411,1066,ORF6.faa,1255,2.7e-10,52.4,150,264,114,IMGVR_UViG_3300027759_003000,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,8.15,Genome fragment
IMGVR_UViG_3300027759_003000|3300027759|Ga0209296_100049411,1066,ORF6.faa,1255,2.7e-10,52.4,138,252,114,IMGVR_UViG_3300027759_003000,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,8.15,Genome fragment
IMGVR_UViG_3300010885_010434|3300010885|Ga0133913_1000211019,1067,ORF6.faa,1255,2.8e-10,52.4,144,250,106,IMGVR_UViG_3300010885_010434,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,11.42,Genome fragment
IMGVR_UViG_3300010885_010434|3300010885|Ga0133913_1000211019,1067,ORF6.faa,1255,2.8e-10,52.4,98,386,288,IMGVR_UViG_3300010885_010434,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,11.42,Genome fragment
IMGVR_UViG_3300010885_010434|3300010885|Ga0133913_1000211019,1067,ORF6.faa,1255,2.8e-10,52.4,150,264,114,IMGVR_UViG_3300010885_010434,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,11.42,Genome fragment
IMGVR_UViG_3300010885_010434|3300010885|Ga0133913_1000211019,1067,ORF6.faa,1255,2.8e-10,52.4,138,252,114,IMGVR_UViG_3300010885_010434,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,11.42,Genome fragment
IMGVR_UViG_GVMAG-M-3300009183-6_000001|3300009183|Ga0114974_1000023220,1067,ORF6.faa,1255,2.8e-10,52.4,144,250,106,IMGVR_UViG_GVMAG-M-3300009183-6_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,92.49,High-quality
IMGVR_UViG_GVMAG-M-3300009183-6_000001|3300009183|Ga0114974_1000023220,1067,ORF6.faa,1255,2.8e-10,52.4,98,386,288,IMGVR_UViG_GVMAG-M-3300009183-6_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,92.49,High-quality
IMGVR_UViG_GVMAG-M-3300009183-6_000001|3300009183|Ga0114974_1000023220,1067,ORF6.faa,1255,2.8e-10,52.4,150,264,114,IMGVR_UViG_GVMAG-M-3300009183-6_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,92.49,High-quality
IMGVR_UViG_GVMAG-M-3300009183-6_000001|3300009183|Ga0114974_1000023220,1067,ORF6.faa,1255,2.8e-10,52.4,138,252,114,IMGVR_UViG_GVMAG-M-3300009183-6_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,92.49,High-quality
IMGVR_UViG_3300020185_000019|3300020185|Ga0206131_1000014679,329,ORF6.faa,1255,2.8e-10,52.4,144,330,186,IMGVR_UViG_3300020185_000019,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,33.21,Genome fragment
IMGVR_UViG_3300020185_000019|3300020185|Ga0206131_1000014679,329,ORF6.faa,1255,2.8e-10,52.4,151,315,164,IMGVR_UViG_3300020185_000019,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,33.21,Genome fragment
IMGVR_UViG_3300009508_001551|3300009508|Ga0115567_100128044,929,ORF6.faa,1255,3e-10,52.3,167,385,218,IMGVR_UViG_3300009508_001551,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,0.92,Genome fragment
IMGVR_UViG_3300009508_001551|3300009508|Ga0115567_100128044,929,ORF6.faa,1255,3e-10,52.3,146,371,225,IMGVR_UViG_3300009508_001551,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,0.92,Genome fragment
IMGVR_UViG_3300009508_001551|3300009508|Ga0115567_100128044,929,ORF6.faa,1255,3e-10,52.3,155,296,141,IMGVR_UViG_3300009508_001551,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,0.92,Genome fragment
IMGVR_UViG_3300032173_001103|3300032173|Ga0315268_100204238,423,ORF6.faa,1255,3.1e-10,52.2,144,374,230,IMGVR_UViG_3300032173_001103,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,1.69,Genome fragment
IMGVR_UViG_3300032160_001253|3300032160|Ga0311301_100736273,1186,ORF6.faa,1255,3.1e-10,52.2,150,301,151,IMGVR_UViG_3300032160_001253,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,16.04,Genome fragment
IMGVR_UViG_3300032160_001253|3300032160|Ga0311301_100736273,1186,ORF6.faa,1255,3.1e-10,52.2,153,363,210,IMGVR_UViG_3300032160_001253,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,16.04,Genome fragment
IMGVR_UViG_3300032160_001253|3300032160|Ga0311301_100736273,1186,ORF6.faa,1255,3.1e-10,52.2,163,342,179,IMGVR_UViG_3300032160_001253,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,16.04,Genome fragment
IMGVR_UViG_3300032745_000262|3300032745|Ga0314704_100249161,689,ORF6.faa,1255,3.3e-10,52.1,113,391,278,IMGVR_UViG_3300032745_000262,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300036800_000460|3300036800|Ga0376674_0095173_1507_3678,723,ORF6.faa,1255,3.3e-10,52.1,58,376,318,IMGVR_UViG_3300036800_000460,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,0.88,Genome fragment
IMGVR_UViG_3300023210_004700|3300023210|Ga0233412_1000196911,415,ORF6.faa,1255,3.4e-10,52.1,185,332,147,IMGVR_UViG_3300023210_004700,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,4.78,Genome fragment
IMGVR_UViG_3300000350_000130|3300000350|SL_5KL_010_BRINEDRAFT_100027078,395,ORF6.faa,1255,3.4e-10,52.1,113,375,262,IMGVR_UViG_3300000350_000130,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300021979_000004|3300021979|Ga0232641_1000005188,381,ORF6.faa,1255,3.4e-10,52.1,123,388,265,IMGVR_UViG_3300021979_000004,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,72.84,Genome fragment
IMGVR_UViG_3300047377_000636|3300047377|Ga0494526_000156_24307_25779,490,ORF6.faa,1255,3.6e-10,52,264,338,74,IMGVR_UViG_3300047377_000636,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,14.08,Genome fragment
IMGVR_UViG_3300047377_000636|3300047377|Ga0494526_000156_24307_25779,490,ORF6.faa,1255,3.6e-10,52,149,343,194,IMGVR_UViG_3300047377_000636,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,14.08,Genome fragment
IMGVR_UViG_3300031379_000369|3300031379|Ga0307434_10013831,1185,ORF6.faa,1255,3.6e-10,52,134,300,166,IMGVR_UViG_3300031379_000369,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,17.67,Genome fragment
IMGVR_UViG_3300031379_000369|3300031379|Ga0307434_10013831,1185,ORF6.faa,1255,3.6e-10,52,151,437,286,IMGVR_UViG_3300031379_000369,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,17.67,Genome fragment
IMGVR_UViG_GVMAG-M-3300027833-11_000001|3300027833|Ga0209092_1000001394,347,ORF6.faa,1255,3.8e-10,52,198,344,146,IMGVR_UViG_GVMAG-M-3300027833-11_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,126.12,High-quality
IMGVR_UViG_GVMAG-M-3300027833-11_000001|3300027833|Ga0209092_1000001394,347,ORF6.faa,1255,3.8e-10,52,156,330,174,IMGVR_UViG_GVMAG-M-3300027833-11_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,126.12,High-quality
IMGVR_UViG_3300037067_012275|3300037067|Ga0378408_0016190_1058_2485,475,ORF6.faa,1255,3.8e-10,51.9,194,387,193,IMGVR_UViG_3300037067_012275,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;f__Herelleviridae;;,4.04,Genome fragment
IMGVR_UViG_3300037067_012275|3300037067|Ga0378408_0016190_1058_2485,475,ORF6.faa,1255,3.8e-10,51.9,213,313,100,IMGVR_UViG_3300037067_012275,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;f__Herelleviridae;;,4.04,Genome fragment
IMGVR_UViG_3300034790_000397|3300034790|Ga0376179_0000482_9653_10207,185,ORF6.faa,1255,3.8e-10,51.9,145,299,154,IMGVR_UViG_3300034790_000397,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,1.19,Genome fragment
IMGVR_UViG_3300031851_005787|3300031851|Ga0315320_100049727,477,ORF6.faa,1255,3.9e-10,51.9,144,333,189,IMGVR_UViG_3300031851_005787,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,6.56,Genome fragment
IMGVR_UViG_3300031851_005787|3300031851|Ga0315320_100049727,477,ORF6.faa,1255,3.9e-10,51.9,148,300,152,IMGVR_UViG_3300031851_005787,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,6.56,Genome fragment
IMGVR_UViG_3300031659_003484|3300031659|Ga0307986_100127582,345,ORF6.faa,1255,4e-10,51.9,118,367,249,IMGVR_UViG_3300031659_003484,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300044542_000195|3300044542|Ga0455767_002571_4187_5143,318,ORF6.faa,1255,4e-10,51.9,139,387,248,IMGVR_UViG_3300044542_000195,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,12.8,Genome fragment
IMGVR_UViG_3300008472_000226|3300008472|Ga0115373_10061981,1108,ORF6.faa,1255,4.1e-10,51.9,144,339,195,IMGVR_UViG_3300008472_000226,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300000350_000130|3300000350|SL_5KL_010_BRINEDRAFT_100027077,400,ORF6.faa,1255,4.3e-10,51.8,137,386,249,IMGVR_UViG_3300000350_000130,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_2690316249_000005|2690316249|2692881123,320,ORF6.faa,1255,4.3e-10,51.8,140,391,251,IMGVR_UViG_2690316249_000005,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Schleiferilactobacillus;s__Schleiferilactobacillus harbinensis,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,47.45,Genome fragment
IMGVR_UViG_3300032300_000233|3300032300|Ga0335313_14642016,819,ORF6.faa,1255,4.4e-10,51.7,104,348,244,IMGVR_UViG_3300032300_000233,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Algavirales;f__Phycodnaviridae;;,0.09,Genome fragment
IMGVR_UViG_3300032300_000233|3300032300|Ga0335313_14642016,819,ORF6.faa,1255,4.4e-10,51.7,149,382,233,IMGVR_UViG_3300032300_000233,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Algavirales;f__Phycodnaviridae;;,0.09,Genome fragment
IMGVR_UViG_3300049810_002019|3300049810|Ga0494508_0001058_479_1540,353,ORF6.faa,1255,4.6e-10,51.7,151,397,246,IMGVR_UViG_3300049810_002019,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;;,1.2,Genome fragment
IMGVR_UViG_3300025605_000234|3300025605|Ga0209720_10058184,649,ORF6.faa,1255,4.7e-10,51.7,144,376,232,IMGVR_UViG_3300025605_000234,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,12.22,Genome fragment
IMGVR_UViG_3300025605_000234|3300025605|Ga0209720_10058184,649,ORF6.faa,1255,4.7e-10,51.7,156,365,209,IMGVR_UViG_3300025605_000234,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,12.22,Genome fragment
IMGVR_UViG_3300031539_000207|3300031539|Ga0307380_100018962,832,ORF6.faa,1255,4.9e-10,51.6,153,389,236,IMGVR_UViG_3300031539_000207,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300031565_000239|3300031565|Ga0307379_100020542,832,ORF6.faa,1255,4.9e-10,51.6,153,389,236,IMGVR_UViG_3300031565_000239,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300031578_007046|3300031578|Ga0307376_100145792,832,ORF6.faa,1255,4.9e-10,51.6,153,389,236,IMGVR_UViG_3300031578_007046,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300031673_009927|3300031673|Ga0307377_100150552,832,ORF6.faa,1255,4.9e-10,51.6,153,389,236,IMGVR_UViG_3300031673_009927,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300034407_003344|3300034407|Ga0374951_002623_4873_5952,359,ORF6.faa,1255,5.3e-10,51.5,181,344,163,IMGVR_UViG_3300034407_003344,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300034407_003344|3300034407|Ga0374951_002623_4873_5952,359,ORF6.faa,1255,5.3e-10,51.5,165,295,130,IMGVR_UViG_3300034407_003344,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300032279_000061|3300032279|Ga0335245_15436021,168,ORF6.faa,1255,5.5e-10,51.4,134,288,154,IMGVR_UViG_3300032279_000061,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Algavirales;f__Phycodnaviridae;;,1.32,Genome fragment
IMGVR_UViG_3300010944_000103|3300010944|Ga0138501_1005943,847,ORF6.faa,1255,5.5e-10,51.4,138,341,203,IMGVR_UViG_3300010944_000103,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,5.01,Genome fragment
IMGVR_UViG_3300010944_000103|3300010944|Ga0138501_1005943,847,ORF6.faa,1255,5.5e-10,51.4,179,275,96,IMGVR_UViG_3300010944_000103,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,5.01,Genome fragment
IMGVR_UViG_3300034068_001416|3300034068|Ga0334990_0000002_74607_75755,382,ORF6.faa,1255,5.6e-10,51.4,207,330,123,IMGVR_UViG_3300034068_001416,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,39.45,Genome fragment
IMGVR_UViG_3300034068_001416|3300034068|Ga0334990_0000002_74607_75755,382,ORF6.faa,1255,5.6e-10,51.4,196,319,123,IMGVR_UViG_3300034068_001416,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,39.45,Genome fragment
IMGVR_UViG_3300034168_001208|3300034168|Ga0335061_0000005_43327_44475,382,ORF6.faa,1255,5.6e-10,51.4,207,330,123,IMGVR_UViG_3300034168_001208,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,32.16,Genome fragment
IMGVR_UViG_3300034168_001208|3300034168|Ga0335061_0000005_43327_44475,382,ORF6.faa,1255,5.6e-10,51.4,196,319,123,IMGVR_UViG_3300034168_001208,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,32.16,Genome fragment
IMGVR_UViG_3300042297_001233|3300042297|Ga0453163_0000648_12078_13226,382,ORF6.faa,1255,5.6e-10,51.4,207,330,123,IMGVR_UViG_3300042297_001233,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,3.87,Genome fragment
IMGVR_UViG_3300042297_001233|3300042297|Ga0453163_0000648_12078_13226,382,ORF6.faa,1255,5.6e-10,51.4,196,319,123,IMGVR_UViG_3300042297_001233,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,3.87,Genome fragment
IMGVR_UViG_3300042304_001877|3300042304|Ga0453195_0000013_94682_95830,382,ORF6.faa,1255,5.6e-10,51.4,207,330,123,IMGVR_UViG_3300042304_001877,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,45.83,Genome fragment
IMGVR_UViG_3300042304_001877|3300042304|Ga0453195_0000013_94682_95830,382,ORF6.faa,1255,5.6e-10,51.4,196,319,123,IMGVR_UViG_3300042304_001877,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,45.83,Genome fragment
IMGVR_UViG_3300042393_000979|3300042393|Ga0453981_0002868_6267_7415,382,ORF6.faa,1255,5.6e-10,51.4,207,330,123,IMGVR_UViG_3300042393_000979,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,1.77,Genome fragment
