orf#,start,end,strand,contig,id,annot,score,evalue,aln_length
62,38644,39945,FALSE,NZ_JAAOHU010000009.1,NZ_JAAOHU010000009.1_62,ORF17.faa,396.4,2.7e-121,285
63,39942,40370,FALSE,NZ_JAAOHU010000009.1,NZ_JAAOHU010000009.1_63,,,,
64,40409,40591,FALSE,NZ_JAAOHU010000009.1,NZ_JAAOHU010000009.1_64,,,,
65,40575,41336,FALSE,NZ_JAAOHU010000009.1,NZ_JAAOHU010000009.1_65,,,,
66,41469,41801,FALSE,NZ_JAAOHU010000009.1,NZ_JAAOHU010000009.1_66,,,,
67,41806,42861,FALSE,NZ_JAAOHU010000009.1,NZ_JAAOHU010000009.1_67,ORF10.faa,209.8,2.5e-64,326
68,43072,44556,FALSE,NZ_JAAOHU010000009.1,NZ_JAAOHU010000009.1_68,,,,
552,550722,551324,FALSE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_552,,,,
553,551511,551924,FALSE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_553,,,,
554,552067,552702,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_554,,,,
555,552824,553339,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_555,,,,
556,553336,553533,FALSE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_556,,,,
557,553752,557924,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_557,ORF6.faa,992.4,1.7e-299,1213
558,557921,559504,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_558,,,,
559,559501,560259,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_559,ORF8.faa,97.7,2.6e-29,254
560,560391,561389,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_560,ORF10.faa,231.8,5.6e-70,320
561,561404,562129,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_561,,,,
562,562119,562523,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_562,,,,
563,562508,563410,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_563,ORF17.faa,355.3,1e-107,291
564,563407,563625,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_564,,,,
565,563622,563885,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_565,,,,
566,563973,564263,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_566,,,,
567,564260,564817,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_567,ORF21.faa,204.5,5.6e-62,172
568,564814,565827,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_568,,,,
569,565824,567146,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_569,ORF23.faa,523.2,1.8e-158,431
570,567146,568960,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_570,ORF24.faa,563.4,1.6e-170,495
571,568957,569220,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_571,,,,
572,569213,569572,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_572,,,,
573,569569,571941,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_573,,,,
574,572915,573160,FALSE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_574,,,,
575,573621,575321,FALSE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_575,,,,
28,12732,12881,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_28,,,,
29,12904,13149,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_29,,,,
30,13146,13499,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_30,,,,
31,13502,13813,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_31,,,,
32,13813,14130,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_32,,,,
33,14728,17382,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_33,ORF6.faa,948.6,4.5e-287,915
34,17390,18139,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_34,,,,
35,18136,18864,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_35,,,,
36,18861,20210,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_36,,,,
37,20213,20449,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_37,,,,
38,20446,21276,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_38,,,,
39,21321,22085,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_39,,,,
40,22089,22973,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_40,,,,
41,22970,23386,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_41,,,,
42,23383,24108,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_42,,,,
43,24219,25055,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_43,,,,
44,25059,25274,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_44,,,,
45,25271,25366,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_45,,,,
46,25363,25908,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_46,,,,
47,25905,26984,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_47,,,,
48,26981,27283,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_48,,,,
49,27273,28061,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_49,,,,
50,28054,28323,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_50,,,,
51,28320,28418,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_51,,,,
52,28415,29266,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_52,,,,
53,29263,29739,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_53,,,,
54,29739,29984,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_54,,,,
55,29986,30702,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_55,,,,
56,30699,30887,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_56,,,,
57,31072,31305,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_57,,,,
58,31963,33150,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_58,,,,
59,33260,34435,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_59,,,,
60,34804,35175,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_60,,,,
61,35420,35731,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_61,,,,
62,35743,36024,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_62,,,,
63,36248,36562,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_63,,,,
64,36545,36844,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_64,,,,
65,36984,37358,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_65,,,,
66,37355,38395,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_66,,,,
67,38918,42832,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_67,ORF6.faa,1351.9,0,1186
68,43060,43263,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_68,,,,
69,43380,43484,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_69,,,,
70,43615,43722,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_70,,,,
71,43897,44313,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_71,,,,
72,44622,45413,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_72,,,,
73,45413,45955,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_73,,,,
74,46266,46775,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_74,,,,
75,46789,47028,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_75,,,,
76,46998,47192,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_76,,,,
77,47364,48212,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_77,,,,
78,48277,48435,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_78,,,,
79,48733,49401,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_79,,,,
80,49394,49801,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_80,,,,
81,49809,53501,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_81,ORF6.faa,1251.3,0,1179
82,53498,55075,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_82,,,,
83,55079,55864,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_83,ORF8.faa,343,5.8e-105,254
84,55867,56610,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_84,,,,
85,56692,57639,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_85,,,,
86,57642,59180,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_86,,,,
87,59262,60785,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_87,,,,
88,61121,62221,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_88,ORF10.faa,350.7,6.2e-107,334
89,62302,62682,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_89,,,,
90,62702,63385,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_90,,,,
91,63385,63585,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_91,,,,
92,63588,64028,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_92,,,,
93,64025,64972,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_93,ORF17.faa,399.4,6.1e-122,298
94,64969,65208,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_94,,,,
95,65205,65501,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_95,,,,
96,65646,65861,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_96,,,,
97,65858,66436,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_97,ORF21.faa,208,7.5e-64,188
98,66433,67458,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_98,,,,
99,67455,68696,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_99,ORF23.faa,539.4,3.6e-164,422
100,68698,70545,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_100,ORF24.faa,641.9,4.2e-195,46
101,70555,72918,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_101,,,,
102,72919,73860,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_102,,,,
103,74118,75602,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_103,,,,
104,75650,76456,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_104,,,,
105,76453,77052,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_105,,,,
40,39780,41405,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_40,,,,
41,41547,41984,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_41,,,,
42,41981,42391,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_42,,,,
43,42946,43374,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_43,,,,
44,43425,45929,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_44,,,,
45,45981,47948,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_45,ORF24.faa,578.8,8.7e-176,35
46,47948,49243,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_46,ORF23.faa,516.2,6.1e-157,409
47,49240,50265,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_47,,,,
48,50265,50879,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_48,ORF21.faa,231,1e-70,194
49,50872,51105,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_49,,,,
50,51253,51543,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_50,,,,
51,51540,51782,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_51,,,,
52,51779,52690,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_52,ORF17.faa,354.7,3.8e-108,287
53,52737,53054,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_53,,,,
54,53051,53434,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_54,,,,
55,53434,54165,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_55,,,,
56,54162,54392,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_56,,,,
57,54747,55037,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_57,,,,
58,55039,56550,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_58,ORF10.faa,132.2,2.6e-40,170
59,56671,57471,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_59,ORF8.faa,268.7,4.3e-82,256
60,57481,59157,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_60,,,,
61,59154,63458,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_61,ORF6.faa,1042.3,0,840
62,63798,64454,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_62,,,,
63,64613,65131,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_63,,,,
64,65301,65429,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_64,,,,
65,65419,66600,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_65,,,,
66,66594,70112,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_66,,,,
67,70286,70813,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_67,,,,
68,71174,71386,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_68,,,,
69,71546,71839,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_69,,,,
70,71836,72081,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_70,,,,
71,72181,72441,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_71,,,,
72,72650,73054,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_72,,,,
73,73283,74140,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_73,,,,
74,74143,74511,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_74,,,,
75,74511,75032,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_75,,,,
76,75032,75127,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_76,,,,
77,75124,75771,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_77,,,,
78,75856,76224,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_78,,,,
79,76546,77010,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_79,,,,
80,77548,80181,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_80,,,,
81,80181,80987,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_81,,,,
82,80998,81468,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_82,,,,
83,81529,81957,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_83,,,,
84,82146,82745,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_84,,,,
85,82785,83615,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_85,,,,
86,83664,83768,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_86,,,,
87,83944,84726,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_87,,,,
88,84723,85016,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_88,,,,
89,85013,85399,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_89,,,,
90,85401,85772,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_90,,,,
91,85769,85861,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_91,,,,
92,85858,86106,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_92,,,,
93,86212,87117,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_93,,,,
94,87120,88325,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_94,,,,
95,88325,88909,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_95,,,,
96,88906,89634,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_96,,,,
97,89635,90306,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_97,,,,
98,90306,90944,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_98,,,,
99,91056,91214,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_99,,,,
100,91211,91936,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_100,,,,
101,92058,92831,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_101,,,,
102,93085,93561,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_102,,,,
103,93622,94029,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_103,,,,
104,94217,94861,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_104,,,,
105,94999,95457,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_105,,,,
106,95724,96683,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_106,,,,
107,96791,99964,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_107,ORF6.faa,968.7,5.9e-293,118
108,100359,101372,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_108,,,,
109,101369,101791,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_109,,,,
110,101840,102325,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_110,,,,
111,102257,102400,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_111,,,,
112,102480,103508,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_112,,,,
8,3877,4191,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_8,,,,
9,4198,5145,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_9,,,,
10,5178,5537,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_10,,,,
11,5665,6057,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_11,,,,
12,6330,7001,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_12,,,,
13,7016,10582,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_13,ORF6.faa,855,7.5e-259,252
14,10579,12246,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_14,,,,
15,12262,13059,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_15,ORF8.faa,99.7,9e-31,233
16,13219,14358,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_16,ORF10.faa,249.8,2.9e-76,326
17,14445,14699,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_17,,,,
18,14705,15118,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_18,,,,
19,15115,15843,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_19,,,,
20,16123,16380,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_20,,,,
21,16391,17356,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_21,ORF17.faa,388.4,1.2e-118,299
22,17353,17655,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_22,,,,
23,17648,17962,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_23,,,,
24,18009,18260,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_24,,,,
25,18257,18919,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_25,ORF21.faa,220.7,8.8e-68,193
26,18916,19923,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_26,,,,
27,19939,21270,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_27,ORF23.faa,550.6,1.4e-167,397
28,21276,23393,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_28,ORF24.faa,690.7,6.4e-210,209
29,23399,25891,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_29,,,,
30,25891,26835,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_30,,,,
31,27177,27905,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_31,,,,
32,28214,29710,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_32,,,,
33,29759,30568,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_33,,,,
34,30572,31060,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_34,,,,
35,31062,31484,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_35,,,,
36,31481,32176,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_36,,,,
37,32169,32504,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_37,,,,
38,32526,33578,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_38,,,,
39,33583,33945,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_39,,,,
40,33975,34370,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_40,,,,
41,34452,34721,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_41,,,,
42,34779,35897,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_42,,,,
43,36433,36660,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_43,,,,
44,36678,37739,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_44,,,,
45,38246,38668,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_45,,,,
46,38681,39340,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_46,,,,
47,39423,39887,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_47,,,,
48,40079,40363,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_48,,,,
49,40360,40893,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_49,,,,
50,40890,41066,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_50,,,,
51,41063,41452,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_51,,,,
52,41449,41691,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_52,,,,
53,41799,42860,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_53,,,,
54,42860,43057,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_54,,,,
55,43050,43292,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_55,,,,
56,43285,43668,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_56,,,,
57,43665,44573,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_57,,,,
58,44901,45377,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_58,,,,
59,45451,45900,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_59,,,,
60,45897,46823,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_60,,,,
61,48556,48882,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_61,,,,
62,48875,49087,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_62,,,,
63,49113,49313,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_63,,,,
64,49303,49572,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_64,,,,
65,49573,50115,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_65,,,,
66,50118,50576,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_66,,,,
67,50573,50860,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_67,,,,
68,50861,51211,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_68,,,,
69,51212,52120,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_69,,,,
70,52121,52882,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_70,,,,
71,52883,53278,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_71,,,,
72,53275,53595,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_72,,,,
73,53686,54048,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_73,,,,
74,54662,55222,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_74,,,,
75,55219,55434,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_75,,,,
76,55431,56060,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_76,,,,
77,56057,56152,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_77,,,,
78,56149,56919,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_78,,,,
79,56916,57242,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_79,,,,
80,57239,57337,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_80,,,,
81,57334,58623,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_81,,,,
82,58623,59345,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_82,,,,
83,59338,61191,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_83,,,,
84,61188,61535,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_84,,,,
85,61536,62033,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_85,,,,
86,62034,62726,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_86,,,,
87,62723,62908,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_87,,,,
88,63122,63358,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_88,,,,
89,63385,63579,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_89,,,,
90,64167,65420,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_90,,,,
91,65785,66105,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_91,,,,
92,66243,66398,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_92,,,,
93,66499,66849,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_93,,,,
94,67490,67855,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_94,,,,
95,68147,68977,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_95,,,,
96,69302,69589,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_96,,,,
97,69665,70159,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_97,,,,
98,70171,70404,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_98,,,,
99,70501,71553,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_99,,,,
100,71750,72247,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_100,,,,
101,72250,72717,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_101,,,,
102,73035,73829,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_102,,,,
103,73829,74371,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_103,,,,
104,74680,75174,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_104,,,,
105,75188,75340,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_105,,,,
