orf#,start,end,strand,contig,id,annot,score,evalue,aln_length,length
52,-52690,-51779,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_52,ORF17,354.7,3.8e-108,287,911
53,-53054,-52737,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_53,unknown,,,,317
54,-53434,-53051,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_54,unknown,,,,383
55,-54165,-53434,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_55,unknown,,,,731
56,-54392,-54162,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_56,unknown,,,,230
57,-55037,-54747,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_57,unknown,,,,290
58,-56550,-55039,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_58,ORF10,132.2,2.6e-40,170,1511
59,-57471,-56671,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_59,ORF8,268.7,4.3e-82,256,800
60,-59157,-57481,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_60,unknown,,,,1676
61,-63458,-59154,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_61,ORF6,1042.3,0,840,4304
62,-64454,-63798,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_62,unknown,,,,656
63,-65131,-64613,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_63,unknown,,,,518
64,-65429,-65301,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_64,unknown,,,,128
65,-66600,-65419,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_65,unknown,,,,1181
66,-70112,-66594,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_66,unknown,,,,3518
8,3877,4191,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_8,unknown,,,,314
9,4198,5145,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_9,unknown,,,,947
10,5178,5537,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_10,unknown,,,,359
11,5665,6057,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_11,unknown,,,,392
12,6330,7001,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_12,unknown,,,,671
13,7016,10582,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_13,ORF6,855,7.5e-259,252,3566
14,10579,12246,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_14,unknown,,,,1667
15,12262,13059,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_15,ORF8,99.7,9e-31,233,797
16,13219,14358,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_16,ORF10,249.8,2.9e-76,326,1139
17,14445,14699,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_17,unknown,,,,254
18,14705,15118,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_18,unknown,,,,413
19,15115,15843,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_19,unknown,,,,728
20,16123,16380,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_20,unknown,,,,257
21,16391,17356,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_21,ORF17,388.4,1.2e-118,299,965
22,17353,17655,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_22,unknown,,,,302
23,17648,17962,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_23,unknown,,,,314
24,18009,18260,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_24,unknown,,,,251
25,18257,18919,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_25,ORF21,220.7,8.8e-68,193,662
26,18916,19923,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_26,unknown,,,,1007
27,19939,21270,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_27,ORF23,550.6,1.4e-167,397,1331
28,21276,23393,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_28,ORF24,690.7,6.4e-210,209,2117
29,23399,25891,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_29,unknown,,,,2492
30,25891,26835,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_30,unknown,,,,944
31,27177,27905,FALSE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_31,unknown,,,,728
32,28214,29710,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_32,unknown,,,,1496
33,29759,30568,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_33,unknown,,,,809
34,30572,31060,TRUE,NZ_LWLN01000003.1,NZ_LWLN01000003.1_34,unknown,,,,488
1,-688,-2,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_1,ORF23,254.9,6.3e-79,231,686
2,-1746,-685,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_2,unknown,,,,1061
3,-2438,-1746,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_3,ORF21,216.1,2e-67,188,692
4,-2825,-2556,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_4,unknown,,,,269
5,-3058,-2822,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_5,unknown,,,,236
6,-3944,-3051,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_6,ORF17,362.1,1.1e-111,284,893
7,-4219,-3938,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_7,unknown,,,,281
8,-4596,-4219,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_8,unknown,,,,377
9,-5261,-4593,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_9,unknown,,,,668
10,-6343,-5747,FALSE,NZ_PSYY01000019.1,NZ_PSYY01000019.1_10,ORF10,109,1.6e-34,187,596
13,-17886,-17401,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_13,unknown,,,,485
14,-18477,-17887,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_14,unknown,,,,590
15,-19502,-18702,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_15,unknown,,,,800
16,-19986,-19558,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_16,unknown,,,,428
17,-21678,-20008,TRUE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_17,unknown,,,,1670
18,-23119,-21917,TRUE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_18,ORF6,119.8,9.5e-37,154,1202
19,-24489,-23776,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_19,unknown,,,,713
20,-27065,-24486,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_20,unknown,,,,2579
21,-29035,-27005,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_21,ORF24,446.8,7.3e-136,497,2030
22,-30408,-29035,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_22,ORF23,406.5,1e-123,424,1373
23,-31493,-30405,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_23,unknown,,,,1088
24,-32212,-31493,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_24,ORF21,184.9,1.2e-56,182,719
25,-32561,-32193,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_25,unknown,,,,368
26,-32918,-32637,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_26,unknown,,,,281
27,-33166,-32918,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_27,unknown,,,,248
28,-34098,-33166,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_28,ORF17,293.1,1.9e-89,284,932
29,-34472,-34095,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_29,unknown,,,,377
30,-34762,-34469,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_30,unknown,,,,293
31,-35055,-34825,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_31,unknown,,,,230
32,-35699,-35055,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_32,unknown,,,,644
33,-35905,-35696,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_33,unknown,,,,209
34,-36347,-36051,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_34,unknown,,,,296
35,-37388,-36354,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_35,ORF10,149.9,9.7e-46,310,1034
36,-38101,-37817,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_36,unknown,,,,284
37,-38375,-38094,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_37,unknown,,,,281
38,-39210,-38554,TRUE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_38,unknown,,,,656
39,-40208,-39405,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_39,ORF8,139.6,9.1e-43,255,803
40,-41836,-40208,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_40,unknown,,,,1628
41,-46122,-41833,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_41,ORF6,840.4,2.8e-254,1211,4289
42,-46709,-46131,FALSE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_42,unknown,,,,578
43,-47666,-47253,TRUE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_43,unknown,,,,413
44,-48472,-48038,TRUE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_44,unknown,,,,434
45,-49378,-48542,TRUE,NZ_QKNW01000002.1,NZ_QKNW01000002.1_45,unknown,,,,836
23,22033,23583,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_23,unknown,,,,1550
24,23987,25573,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_24,unknown,,,,1586
25,25900,26694,FALSE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_25,unknown,,,,794
26,27035,27274,FALSE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_26,unknown,,,,239
27,27355,28719,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_27,unknown,,,,1364
28,28915,30003,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_28,ORF6,361.1,5.6e-109,350,1088
29,30000,31661,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_29,unknown,,,,1661
30,31661,32497,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_30,ORF8,109.4,5.7e-33,255,836
31,32638,33399,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_31,unknown,,,,761
32,33615,34640,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_32,ORF10,205.4,5.1e-62,333,1025
33,34644,34910,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_33,unknown,,,,266
34,35144,35809,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_34,unknown,,,,665
35,35806,36117,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_35,unknown,,,,311
36,36114,36731,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_36,unknown,,,,617
37,36731,37036,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_37,unknown,,,,305
38,37027,37971,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_38,ORF17,364.2,1.7e-110,279,944
39,37968,38219,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_39,unknown,,,,251
40,38219,38497,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_40,unknown,,,,278
41,38570,38932,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_41,unknown,,,,362
42,39022,39669,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_42,ORF21,206.6,1.1e-62,188,647
43,39669,40709,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_43,unknown,,,,1040
44,40706,42133,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_44,ORF23,479.1,3.7e-145,430,1427
45,42133,44118,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_45,ORF24,521,9.5e-158,499,1985
46,44143,46572,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_46,unknown,,,,2429
47,46572,47522,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_47,unknown,,,,950
48,47691,47879,TRUE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_48,unknown,,,,188
49,47899,49368,FALSE,NZ_RJJW01000001.1,NZ_RJJW01000001.1_49,unknown,,,,1469
122,66391,66816,FALSE,NZ_SJER01000008.1,NZ_SJER01000008.1_122,unknown,,,,425
123,66816,67202,FALSE,NZ_SJER01000008.1,NZ_SJER01000008.1_123,unknown,,,,386
124,67202,67585,FALSE,NZ_SJER01000008.1,NZ_SJER01000008.1_124,unknown,,,,383
125,67877,68674,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_125,unknown,,,,797
126,69254,69871,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_126,unknown,,,,617
127,69886,74619,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_127,ORF6,869.3,5.3e-263,219,4733
128,74635,76266,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_128,unknown,,,,1631
129,76276,77100,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_129,ORF8,138.2,2.4e-42,231,824
130,77208,77873,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_130,unknown,,,,665
131,78245,79351,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_131,ORF10,222.6,7.3e-68,327,1106
132,79531,79818,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_132,unknown,,,,287
133,79863,80627,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_133,unknown,,,,764
134,80617,80805,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_134,unknown,,,,188
135,80812,81240,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_135,unknown,,,,428
136,81240,82547,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_136,ORF17,390.4,4.2e-119,293,1307
137,82544,82765,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_137,unknown,,,,221
138,82762,83070,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_138,unknown,,,,308
139,83160,83441,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_139,unknown,,,,281
140,83438,84184,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_140,ORF21,212,6e-65,190,746
141,84181,85341,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_141,unknown,,,,1160
142,85354,86838,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_142,ORF23,535.3,8.3e-163,426,1484
143,86841,88826,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_143,ORF24,584.6,1.3e-177,520,1985
144,88875,91322,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_144,unknown,,,,2447
145,91319,92272,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_145,unknown,,,,953
146,92528,94039,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_146,unknown,,,,1511
147,94036,94344,TRUE,NZ_SJER01000008.1,NZ_SJER01000008.1_147,unknown,,,,308
148,94365,94496,FALSE,NZ_SJER01000008.1,NZ_SJER01000008.1_148,unknown,,,,131
53,-28148,-26619,TRUE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_53,unknown,,,,1529
54,-28504,-28151,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_54,unknown,,,,353
55,-29760,-28801,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_55,unknown,,,,959
56,-32207,-29757,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_56,unknown,,,,2450
57,-32539,-32204,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_57,unknown,,,,335
58,-34518,-32542,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_58,ORF24,622.9,2.1e-189,521,1976
59,-35918,-34518,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_59,ORF23,559.2,3e-170,431,1400
60,-36999,-35929,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_60,unknown,,,,1070
61,-37696,-36992,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_61,ORF21,207.7,7.7e-64,197,704
62,-38054,-37701,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_62,unknown,,,,353
63,-39076,-38030,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_63,unknown,,,,1046
64,-39433,-39116,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_64,unknown,,,,317
65,-39663,-39433,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_65,unknown,,,,230
66,-40580,-39663,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_66,ORF17,366.5,5.2e-112,292,917
67,-40897,-40580,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_67,unknown,,,,317
68,-41244,-40897,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_68,unknown,,,,347
69,-41652,-41248,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_69,unknown,,,,404
70,-42029,-41655,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_70,unknown,,,,374
71,-42757,-42026,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_71,unknown,,,,731
72,-43287,-42760,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_72,unknown,,,,527
73,-44139,-43330,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_73,unknown,,,,809
74,-45554,-44499,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_74,ORF10,243.1,2.8e-74,332,1055
75,-46547,-45807,TRUE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_75,unknown,,,,740
76,-48270,-46630,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_76,unknown,,,,1640
77,-49076,-48372,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_77,ORF8,107.6,3.2e-33,245,704
78,-50689,-49079,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_78,unknown,,,,1610
79,-54333,-50686,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_79,ORF6,909.7,2.1e-275,1159,3647
80,-55353,-54346,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_80,unknown,,,,1007
81,-55654,-55463,FALSE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_81,unknown,,,,191
82,-56480,-55986,TRUE,NZ_SRIF01000015.1,NZ_SRIF01000015.1_82,unknown,,,,494
17,-8933,-8610,TRUE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_17,unknown,,,,323
18,-11277,-9694,TRUE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_18,unknown,,,,1583
19,-11407,-11282,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_19,unknown,,,,125
20,-13017,-11959,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_20,unknown,,,,1058
21,-15525,-13105,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_21,unknown,,,,2420
22,-17215,-15557,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_22,ORF24,551.7,3.3e-168,34,1658
23,-18533,-17208,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_23,ORF23,504.5,5.4e-154,430,1325
24,-19630,-18563,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_24,unknown,,,,1067
25,-20302,-19631,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_25,ORF21,177.3,6.9e-55,187,671
26,-20618,-20319,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_26,unknown,,,,299
27,-21033,-20734,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_27,unknown,,,,299
28,-21308,-21030,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_28,unknown,,,,278
29,-22250,-21309,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_29,ORF17,377.6,9.9e-116,294,941
30,-22462,-22247,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_30,unknown,,,,215
31,-23147,-22596,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_31,unknown,,,,551
32,-23887,-23147,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_32,unknown,,,,740
33,-25027,-24041,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_33,ORF10,77.7,2.4e-24,311,986
34,-25948,-25178,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_34,ORF8,118.5,6.6e-37,255,770
35,-27584,-25971,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_35,unknown,,,,1613
36,-30700,-27581,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_36,ORF6,982.6,8.9e-298,1011,3119
37,-31848,-31321,FALSE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_37,unknown,,,,527
38,-32372,-32100,TRUE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_38,unknown,,,,272
39,-33213,-32686,TRUE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_39,unknown,,,,527
40,-33776,-33213,TRUE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_40,unknown,,,,563
41,-35070,-33889,TRUE,NZ_WSZK01000033.1,NZ_WSZK01000033.1_41,unknown,,,,1181
