orf#,start,end,strand,contig,id,annot,score,evalue,aln_length,length
26,18916,19923,TRUE,LWLN01000003.1,LWLN01000003.1_26,unknown,,,,1007
27,19939,21270,TRUE,LWLN01000003.1,LWLN01000003.1_27,ORF23,550.6,1.4e-167,397,1331
28,21276,23393,TRUE,LWLN01000003.1,LWLN01000003.1_28,ORF24,690.7,6.4e-210,209,2117
29,23399,25891,TRUE,LWLN01000003.1,LWLN01000003.1_29,unknown,,,,2492
30,25891,26835,TRUE,LWLN01000003.1,LWLN01000003.1_30,unknown,,,,944
31,27177,27905,FALSE,LWLN01000003.1,LWLN01000003.1_31,unknown,,,,728
32,28214,29710,TRUE,LWLN01000003.1,LWLN01000003.1_32,unknown,,,,1496
33,29759,30568,TRUE,LWLN01000003.1,LWLN01000003.1_33,unknown,,,,809
4,2526,3419,TRUE,NC_013748.1,NC_013748.1_4,unknown,,,,893
5,3425,3604,FALSE,NC_013748.1,NC_013748.1_5,unknown,,,,179
6,3635,4306,FALSE,NC_013748.1,NC_013748.1_6,unknown,,,,671
7,4417,4617,FALSE,NC_013748.1,NC_013748.1_7,unknown,,,,200
8,5013,5537,TRUE,NC_013748.1,NC_013748.1_8,unknown,,,,524
9,5547,8963,TRUE,NC_013748.1,NC_013748.1_9,ORF6,1100.2,0,1179,3416
10,8968,10521,TRUE,NC_013748.1,NC_013748.1_10,unknown,,,,1553
11,10525,11331,TRUE,NC_013748.1,NC_013748.1_11,ORF8,320.3,4e-98,250,806
12,11341,12393,TRUE,NC_013748.1,NC_013748.1_12,ORF8,141.4,1.5e-43,20,1052
13,12399,13223,TRUE,NC_013748.1,NC_013748.1_13,unknown,,,,824
14,13195,14592,TRUE,NC_013748.1,NC_013748.1_14,unknown,,,,1397
15,14734,15852,TRUE,NC_013748.1,NC_013748.1_15,ORF10,216.2,3.8e-66,334,1118
16,15928,16335,TRUE,NC_013748.1,NC_013748.1_16,unknown,,,,407
17,16336,16587,TRUE,NC_013748.1,NC_013748.1_17,unknown,,,,251
18,16751,17440,TRUE,NC_013748.1,NC_013748.1_18,unknown,,,,689
19,17440,17637,TRUE,NC_013748.1,NC_013748.1_19,unknown,,,,197
20,17640,18086,TRUE,NC_013748.1,NC_013748.1_20,unknown,,,,446
21,18074,19048,TRUE,NC_013748.1,NC_013748.1_21,ORF17,417.9,1.1e-127,298,974
22,19045,19281,TRUE,NC_013748.1,NC_013748.1_22,unknown,,,,236
23,19278,19574,TRUE,NC_013748.1,NC_013748.1_23,unknown,,,,296
24,19735,19950,TRUE,NC_013748.1,NC_013748.1_24,unknown,,,,215
25,19947,20528,TRUE,NC_013748.1,NC_013748.1_25,ORF21,214,9e-66,191,581
26,20525,21550,TRUE,NC_013748.1,NC_013748.1_26,unknown,,,,1025
27,21550,22806,TRUE,NC_013748.1,NC_013748.1_27,ORF23,567.9,6.3e-173,421,1256
28,22809,24488,TRUE,NC_013748.1,NC_013748.1_28,ORF24,628.8,3.2e-191,510,1679
29,24498,26849,TRUE,NC_013748.1,NC_013748.1_29,unknown,,,,2351
30,26850,27794,TRUE,NC_013748.1,NC_013748.1_30,unknown,,,,944
31,28084,29574,TRUE,NC_013748.1,NC_013748.1_31,unknown,,,,1490
32,29622,30662,TRUE,NC_013748.1,NC_013748.1_32,unknown,,,,1040
33,30689,31057,TRUE,NC_013748.1,NC_013748.1_33,unknown,,,,368
80,-44124,-43864,FALSE,NC_015659.1,NC_015659.1_80,unknown,,,,260
81,-44580,-44194,FALSE,NC_015659.1,NC_015659.1_81,unknown,,,,386
82,-46085,-44583,FALSE,NC_015659.1,NC_015659.1_82,unknown,,,,1502
83,-47315,-46368,FALSE,NC_015659.1,NC_015659.1_83,unknown,,,,947
84,-49692,-47329,FALSE,NC_015659.1,NC_015659.1_84,unknown,,,,2363
85,-51330,-49714,FALSE,NC_015659.1,NC_015659.1_85,ORF24,634.3,7.2e-193,506,1616
86,-52586,-51330,FALSE,NC_015659.1,NC_015659.1_86,ORF23,560.7,1.1e-170,421,1256
87,-53617,-52586,FALSE,NC_015659.1,NC_015659.1_87,unknown,,,,1031
88,-54198,-53614,FALSE,NC_015659.1,NC_015659.1_88,ORF21,214.6,6e-66,192,584
89,-54410,-54195,FALSE,NC_015659.1,NC_015659.1_89,unknown,,,,215
90,-54879,-54571,FALSE,NC_015659.1,NC_015659.1_90,unknown,,,,308
91,-55115,-54876,FALSE,NC_015659.1,NC_015659.1_91,unknown,,,,239
92,-56053,-55112,FALSE,NC_015659.1,NC_015659.1_92,ORF17,403.2,3.4e-123,292,941
93,-56508,-56056,FALSE,NC_015659.1,NC_015659.1_93,unknown,,,,452
94,-57419,-56718,FALSE,NC_015659.1,NC_015659.1_94,unknown,,,,701
95,-57998,-57609,FALSE,NC_015659.1,NC_015659.1_95,unknown,,,,389
96,-59266,-58100,FALSE,NC_015659.1,NC_015659.1_96,ORF10,332.9,1.3e-101,325,1166
97,-60325,-59282,FALSE,NC_015659.1,NC_015659.1_97,unknown,,,,1043
98,-61155,-60397,FALSE,NC_015659.1,NC_015659.1_98,unknown,,,,758
99,-62224,-61160,FALSE,NC_015659.1,NC_015659.1_99,ORF8,145,1.3e-44,27,1064
100,-63056,-62238,FALSE,NC_015659.1,NC_015659.1_100,ORF8,316.1,8.1e-97,260,818
101,-64627,-63059,FALSE,NC_015659.1,NC_015659.1_101,unknown,,,,1568
102,-67985,-64638,FALSE,NC_015659.1,NC_015659.1_102,ORF6,1203.2,0,1178,3347
103,-68658,-67999,FALSE,NC_015659.1,NC_015659.1_103,unknown,,,,659
13,-17886,-17401,FALSE,QKNW01000002.1,QKNW01000002.1_13,unknown,,,,485
14,-18477,-17887,FALSE,QKNW01000002.1,QKNW01000002.1_14,unknown,,,,590
15,-19502,-18702,FALSE,QKNW01000002.1,QKNW01000002.1_15,unknown,,,,800
16,-19986,-19558,FALSE,QKNW01000002.1,QKNW01000002.1_16,unknown,,,,428
17,-21678,-20008,TRUE,QKNW01000002.1,QKNW01000002.1_17,unknown,,,,1670
18,-23119,-21917,TRUE,QKNW01000002.1,QKNW01000002.1_18,ORF6,119.8,9.5e-37,154,1202
19,-24489,-23776,FALSE,QKNW01000002.1,QKNW01000002.1_19,unknown,,,,713
20,-27065,-24486,FALSE,QKNW01000002.1,QKNW01000002.1_20,unknown,,,,2579
21,-29035,-27005,FALSE,QKNW01000002.1,QKNW01000002.1_21,ORF24,446.8,7.3e-136,497,2030
22,-30408,-29035,FALSE,QKNW01000002.1,QKNW01000002.1_22,ORF23,406.5,1e-123,424,1373
23,-31493,-30405,FALSE,QKNW01000002.1,QKNW01000002.1_23,unknown,,,,1088
24,-32212,-31493,FALSE,QKNW01000002.1,QKNW01000002.1_24,ORF21,184.9,1.2e-56,182,719
25,-32561,-32193,FALSE,QKNW01000002.1,QKNW01000002.1_25,unknown,,,,368
26,-32918,-32637,FALSE,QKNW01000002.1,QKNW01000002.1_26,unknown,,,,281
27,-33166,-32918,FALSE,QKNW01000002.1,QKNW01000002.1_27,unknown,,,,248
28,-34098,-33166,FALSE,QKNW01000002.1,QKNW01000002.1_28,ORF17,293.1,1.9e-89,284,932
29,-34472,-34095,FALSE,QKNW01000002.1,QKNW01000002.1_29,unknown,,,,377
30,-34762,-34469,FALSE,QKNW01000002.1,QKNW01000002.1_30,unknown,,,,293
31,-35055,-34825,FALSE,QKNW01000002.1,QKNW01000002.1_31,unknown,,,,230
32,-35699,-35055,FALSE,QKNW01000002.1,QKNW01000002.1_32,unknown,,,,644
33,-35905,-35696,FALSE,QKNW01000002.1,QKNW01000002.1_33,unknown,,,,209
34,-36347,-36051,FALSE,QKNW01000002.1,QKNW01000002.1_34,unknown,,,,296
35,-37388,-36354,FALSE,QKNW01000002.1,QKNW01000002.1_35,ORF10,149.9,9.7e-46,310,1034
36,-38101,-37817,FALSE,QKNW01000002.1,QKNW01000002.1_36,unknown,,,,284
37,-38375,-38094,FALSE,QKNW01000002.1,QKNW01000002.1_37,unknown,,,,281
38,-39210,-38554,TRUE,QKNW01000002.1,QKNW01000002.1_38,unknown,,,,656
39,-40208,-39405,FALSE,QKNW01000002.1,QKNW01000002.1_39,ORF8,139.6,9.1e-43,255,803
40,-41836,-40208,FALSE,QKNW01000002.1,QKNW01000002.1_40,unknown,,,,1628
41,-46122,-41833,FALSE,QKNW01000002.1,QKNW01000002.1_41,ORF6,840.4,2.8e-254,1211,4289
42,-46709,-46131,FALSE,QKNW01000002.1,QKNW01000002.1_42,unknown,,,,578
43,-47666,-47253,TRUE,QKNW01000002.1,QKNW01000002.1_43,unknown,,,,413
44,-48472,-48038,TRUE,QKNW01000002.1,QKNW01000002.1_44,unknown,,,,434
45,-49378,-48542,TRUE,QKNW01000002.1,QKNW01000002.1_45,unknown,,,,836
23,22033,23583,TRUE,RJJW01000001.1,RJJW01000001.1_23,unknown,,,,1550
24,23987,25573,TRUE,RJJW01000001.1,RJJW01000001.1_24,unknown,,,,1586
25,25900,26694,FALSE,RJJW01000001.1,RJJW01000001.1_25,unknown,,,,794
26,27035,27274,FALSE,RJJW01000001.1,RJJW01000001.1_26,unknown,,,,239
27,27355,28719,TRUE,RJJW01000001.1,RJJW01000001.1_27,unknown,,,,1364
28,28915,30003,TRUE,RJJW01000001.1,RJJW01000001.1_28,ORF6,361.1,5.6e-109,350,1088
29,30000,31661,TRUE,RJJW01000001.1,RJJW01000001.1_29,unknown,,,,1661
30,31661,32497,TRUE,RJJW01000001.1,RJJW01000001.1_30,ORF8,109.4,5.7e-33,255,836
31,32638,33399,TRUE,RJJW01000001.1,RJJW01000001.1_31,unknown,,,,761
32,33615,34640,TRUE,RJJW01000001.1,RJJW01000001.1_32,ORF10,205.4,5.1e-62,333,1025
33,34644,34910,TRUE,RJJW01000001.1,RJJW01000001.1_33,unknown,,,,266
34,35144,35809,TRUE,RJJW01000001.1,RJJW01000001.1_34,unknown,,,,665
35,35806,36117,TRUE,RJJW01000001.1,RJJW01000001.1_35,unknown,,,,311
36,36114,36731,TRUE,RJJW01000001.1,RJJW01000001.1_36,unknown,,,,617
37,36731,37036,TRUE,RJJW01000001.1,RJJW01000001.1_37,unknown,,,,305
38,37027,37971,TRUE,RJJW01000001.1,RJJW01000001.1_38,ORF17,364.2,1.7e-110,279,944
39,37968,38219,TRUE,RJJW01000001.1,RJJW01000001.1_39,unknown,,,,251
40,38219,38497,TRUE,RJJW01000001.1,RJJW01000001.1_40,unknown,,,,278
41,38570,38932,TRUE,RJJW01000001.1,RJJW01000001.1_41,unknown,,,,362
42,39022,39669,TRUE,RJJW01000001.1,RJJW01000001.1_42,ORF21,206.6,1.1e-62,188,647
43,39669,40709,TRUE,RJJW01000001.1,RJJW01000001.1_43,unknown,,,,1040
44,40706,42133,TRUE,RJJW01000001.1,RJJW01000001.1_44,ORF23,479.1,3.7e-145,430,1427
45,42133,44118,TRUE,RJJW01000001.1,RJJW01000001.1_45,ORF24,521,9.5e-158,499,1985
46,44143,46572,TRUE,RJJW01000001.1,RJJW01000001.1_46,unknown,,,,2429
47,46572,47522,TRUE,RJJW01000001.1,RJJW01000001.1_47,unknown,,,,950
48,47691,47879,TRUE,RJJW01000001.1,RJJW01000001.1_48,unknown,,,,188
49,47899,49368,FALSE,RJJW01000001.1,RJJW01000001.1_49,unknown,,,,1469
50,49564,51033,TRUE,RJJW01000001.1,RJJW01000001.1_50,unknown,,,,1469
122,66391,66816,FALSE,SJER01000008.1,SJER01000008.1_122,unknown,,,,425
123,66816,67202,FALSE,SJER01000008.1,SJER01000008.1_123,unknown,,,,386
124,67202,67585,FALSE,SJER01000008.1,SJER01000008.1_124,unknown,,,,383
125,67877,68674,TRUE,SJER01000008.1,SJER01000008.1_125,unknown,,,,797
126,69254,69871,TRUE,SJER01000008.1,SJER01000008.1_126,unknown,,,,617
127,69886,74619,TRUE,SJER01000008.1,SJER01000008.1_127,ORF6,869.3,5.3e-263,219,4733
128,74635,76266,TRUE,SJER01000008.1,SJER01000008.1_128,unknown,,,,1631
129,76276,77100,TRUE,SJER01000008.1,SJER01000008.1_129,ORF8,138.2,2.4e-42,231,824
130,77208,77873,TRUE,SJER01000008.1,SJER01000008.1_130,unknown,,,,665
131,78245,79351,TRUE,SJER01000008.1,SJER01000008.1_131,ORF10,222.6,7.3e-68,327,1106
132,79531,79818,TRUE,SJER01000008.1,SJER01000008.1_132,unknown,,,,287
133,79863,80627,TRUE,SJER01000008.1,SJER01000008.1_133,unknown,,,,764
134,80617,80805,TRUE,SJER01000008.1,SJER01000008.1_134,unknown,,,,188
135,80812,81240,TRUE,SJER01000008.1,SJER01000008.1_135,unknown,,,,428
136,81240,82547,TRUE,SJER01000008.1,SJER01000008.1_136,ORF17,390.4,4.2e-119,293,1307
137,82544,82765,TRUE,SJER01000008.1,SJER01000008.1_137,unknown,,,,221
138,82762,83070,TRUE,SJER01000008.1,SJER01000008.1_138,unknown,,,,308
139,83160,83441,TRUE,SJER01000008.1,SJER01000008.1_139,unknown,,,,281
140,83438,84184,TRUE,SJER01000008.1,SJER01000008.1_140,ORF21,212,6e-65,190,746
141,84181,85341,TRUE,SJER01000008.1,SJER01000008.1_141,unknown,,,,1160
142,85354,86838,TRUE,SJER01000008.1,SJER01000008.1_142,ORF23,535.3,8.3e-163,426,1484
143,86841,88826,TRUE,SJER01000008.1,SJER01000008.1_143,ORF24,584.6,1.3e-177,520,1985
144,88875,91322,TRUE,SJER01000008.1,SJER01000008.1_144,unknown,,,,2447
145,91319,92272,TRUE,SJER01000008.1,SJER01000008.1_145,unknown,,,,953
146,92528,94039,TRUE,SJER01000008.1,SJER01000008.1_146,unknown,,,,1511
147,94036,94344,TRUE,SJER01000008.1,SJER01000008.1_147,unknown,,,,308
148,94365,94496,FALSE,SJER01000008.1,SJER01000008.1_148,unknown,,,,131
53,-28148,-26619,TRUE,SRIF01000015.1,SRIF01000015.1_53,unknown,,,,1529
54,-28504,-28151,FALSE,SRIF01000015.1,SRIF01000015.1_54,unknown,,,,353
55,-29760,-28801,FALSE,SRIF01000015.1,SRIF01000015.1_55,unknown,,,,959
56,-32207,-29757,FALSE,SRIF01000015.1,SRIF01000015.1_56,unknown,,,,2450
57,-32539,-32204,FALSE,SRIF01000015.1,SRIF01000015.1_57,unknown,,,,335
58,-34518,-32542,FALSE,SRIF01000015.1,SRIF01000015.1_58,ORF24,622.9,2.1e-189,521,1976
59,-35918,-34518,FALSE,SRIF01000015.1,SRIF01000015.1_59,ORF23,559.2,3e-170,431,1400
60,-36999,-35929,FALSE,SRIF01000015.1,SRIF01000015.1_60,unknown,,,,1070
61,-37696,-36992,FALSE,SRIF01000015.1,SRIF01000015.1_61,ORF21,207.7,7.7e-64,197,704
62,-38054,-37701,FALSE,SRIF01000015.1,SRIF01000015.1_62,unknown,,,,353
63,-39076,-38030,FALSE,SRIF01000015.1,SRIF01000015.1_63,unknown,,,,1046
64,-39433,-39116,FALSE,SRIF01000015.1,SRIF01000015.1_64,unknown,,,,317
65,-39663,-39433,FALSE,SRIF01000015.1,SRIF01000015.1_65,unknown,,,,230
66,-40580,-39663,FALSE,SRIF01000015.1,SRIF01000015.1_66,ORF17,366.5,5.2e-112,292,917
67,-40897,-40580,FALSE,SRIF01000015.1,SRIF01000015.1_67,unknown,,,,317
68,-41244,-40897,FALSE,SRIF01000015.1,SRIF01000015.1_68,unknown,,,,347
69,-41652,-41248,FALSE,SRIF01000015.1,SRIF01000015.1_69,unknown,,,,404
70,-42029,-41655,FALSE,SRIF01000015.1,SRIF01000015.1_70,unknown,,,,374
71,-42757,-42026,FALSE,SRIF01000015.1,SRIF01000015.1_71,unknown,,,,731
72,-43287,-42760,FALSE,SRIF01000015.1,SRIF01000015.1_72,unknown,,,,527
73,-44139,-43330,FALSE,SRIF01000015.1,SRIF01000015.1_73,unknown,,,,809
74,-45554,-44499,FALSE,SRIF01000015.1,SRIF01000015.1_74,ORF10,243.1,2.8e-74,332,1055
75,-46547,-45807,TRUE,SRIF01000015.1,SRIF01000015.1_75,unknown,,,,740
76,-48270,-46630,FALSE,SRIF01000015.1,SRIF01000015.1_76,unknown,,,,1640
77,-49076,-48372,FALSE,SRIF01000015.1,SRIF01000015.1_77,ORF8,107.6,3.2e-33,245,704
78,-50689,-49079,FALSE,SRIF01000015.1,SRIF01000015.1_78,unknown,,,,1610
79,-54333,-50686,FALSE,SRIF01000015.1,SRIF01000015.1_79,ORF6,909.7,2.1e-275,1159,3647
80,-55353,-54346,FALSE,SRIF01000015.1,SRIF01000015.1_80,unknown,,,,1007
81,-55654,-55463,FALSE,SRIF01000015.1,SRIF01000015.1_81,unknown,,,,191
82,-56480,-55986,TRUE,SRIF01000015.1,SRIF01000015.1_82,unknown,,,,494
83,-56925,-56497,FALSE,SRIF01000015.1,SRIF01000015.1_83,unknown,,,,428
84,-57220,-56969,FALSE,SRIF01000015.1,SRIF01000015.1_84,unknown,,,,251
17,-8933,-8610,TRUE,WSZK01000033.1,WSZK01000033.1_17,unknown,,,,323
18,-11277,-9694,TRUE,WSZK01000033.1,WSZK01000033.1_18,unknown,,,,1583
19,-11407,-11282,FALSE,WSZK01000033.1,WSZK01000033.1_19,unknown,,,,125
20,-13017,-11959,FALSE,WSZK01000033.1,WSZK01000033.1_20,unknown,,,,1058
21,-15525,-13105,FALSE,WSZK01000033.1,WSZK01000033.1_21,unknown,,,,2420
22,-17215,-15557,FALSE,WSZK01000033.1,WSZK01000033.1_22,ORF24,551.7,3.3e-168,34,1658
23,-18533,-17208,FALSE,WSZK01000033.1,WSZK01000033.1_23,ORF23,504.5,5.4e-154,430,1325
24,-19630,-18563,FALSE,WSZK01000033.1,WSZK01000033.1_24,unknown,,,,1067
25,-20302,-19631,FALSE,WSZK01000033.1,WSZK01000033.1_25,ORF21,177.3,6.9e-55,187,671
26,-20618,-20319,FALSE,WSZK01000033.1,WSZK01000033.1_26,unknown,,,,299
27,-21033,-20734,FALSE,WSZK01000033.1,WSZK01000033.1_27,unknown,,,,299
28,-21308,-21030,FALSE,WSZK01000033.1,WSZK01000033.1_28,unknown,,,,278
29,-22250,-21309,FALSE,WSZK01000033.1,WSZK01000033.1_29,ORF17,377.6,9.9e-116,294,941
30,-22462,-22247,FALSE,WSZK01000033.1,WSZK01000033.1_30,unknown,,,,215
31,-23147,-22596,FALSE,WSZK01000033.1,WSZK01000033.1_31,unknown,,,,551
32,-23887,-23147,FALSE,WSZK01000033.1,WSZK01000033.1_32,unknown,,,,740
33,-25027,-24041,FALSE,WSZK01000033.1,WSZK01000033.1_33,ORF10,77.7,2.4e-24,311,986
34,-25948,-25178,FALSE,WSZK01000033.1,WSZK01000033.1_34,ORF8,118.5,6.6e-37,255,770
35,-27584,-25971,FALSE,WSZK01000033.1,WSZK01000033.1_35,unknown,,,,1613
36,-30700,-27581,FALSE,WSZK01000033.1,WSZK01000033.1_36,ORF6,982.6,8.9e-298,1011,3119
37,-31848,-31321,FALSE,WSZK01000033.1,WSZK01000033.1_37,unknown,,,,527
38,-32372,-32100,TRUE,WSZK01000033.1,WSZK01000033.1_38,unknown,,,,272
39,-33213,-32686,TRUE,WSZK01000033.1,WSZK01000033.1_39,unknown,,,,527
40,-33776,-33213,TRUE,WSZK01000033.1,WSZK01000033.1_40,unknown,,,,563
41,-35070,-33889,TRUE,WSZK01000033.1,WSZK01000033.1_41,unknown,,,,1181
